row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Bất động sản để bán đang xây dựng,Bất động sản để bán đang xây dựng,Bất động sản để bán đang xây dựng,2.643.711.312.303,2.727.938.323.569,2643711312303.0,2727938323569.0
- Dự án Jamona City,- Dự án Jamona City,- Dự án Jamona City,1.206.057.881.115,1.160.393.998.562,1206057881115.0,1160393998562.0
- Dự án Charmington Dragonic,- Dự án Charmington Dragonic,- Dự án Charmington Dragonic,576.254.047.658,574.597.102.243,576254047658.0,574597102243.0
- Dự án Tahiti,- Dự án Tahiti,- Dự án Tahiti,509.278.956.272,489.671.895.458,509278956272.0,489671895458.0
- Dự án Jamona Cầu Tre,- Dự án Jamona Cầu Tre,- Dự án Jamona Cầu Tre,196.678.309.168,196.498.309.168,196678309168.0,196498309168.0
- Dự án Jamona Home Resort,- Dự án Jamona Home Resort,- Dự án Jamona Home Resort,92.336.462.024,109.795.529.438,92336462024.0,109795529438.0
"- Khu dân cư Phú Hữu, Quận 9","- Khu dân cư Phú Hữu, Quận 9","- Khu dân cư Phú Hữu, Quận 9",21.776.603.921,21.776.603.921,21776603921.0,21776603921.0
- Dự án Charmington La Pointe,- Dự án Charmington La Pointe,- Dự án Charmington La Pointe,9.281.286.495,9.281.286.495,9281286495.0,9281286495.0
- Dự án Carillon 7,- Dự án Carillon 7,- Dự án Carillon 7,8.205.191.017,6.364.943.109,8205191017.0,6364943109.0
- Dự án Jamona Golden Silk,- Dự án Jamona Golden Silk,- Dự án Jamona Golden Silk,8.049.406.397,3.931.384.933,8049406397.0,3931384933.0
- Dự án TTC Plaza Đức Trọng,- Dự án TTC Plaza Đức Trọng,- Dự án TTC Plaza Đức Trọng,,144.275.032.666,,144275032666.0
- Các dự án khác,- Các dự án khác,- Các dự án khác,15.793.168.236,11.352.237.576,15793168236.0,11352237576.0
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,92.548.182.995,40.357.786.643,92548182995.0,40357786643.0
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,322.502.200,280.902.086,322502200.0,280902086.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,21.373.890.287,1.508.327.557,21373890287.0,1508327557.0
Dịch vụ đang cung cấp dở dang,Dịch vụ đang cung cấp dở dang,Dịch vụ đang cung cấp dở dang,19.157.135.814,26.904.631.245,19157135814.0,26904631245.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.777.113.023.599,2.796.989.971.100,2777113023599.0,2796989971100.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(1.004.925.557),(1.469.247.557),-1004925557.0,-1469247557.0
GIÁ TRI THUÀN,GIÁ TRI THUÀN,GIÁ TRI THUÀN,2.776.108.098.042,2.795.520.723.543,2776108098042.0,2795520723543.0
