row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,7.093.381.660,10.909.706.828,7093381660.0,10909706828.0
Chỉ phí môi giới,Chỉ phí môi giới,Chỉ phí môi giới,4.779.400.003,9.558.800.007,4779400003.0,9558800007.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",2.132.495.089,-,2132495089.0,
Khác,Khác,Khác,181.486.568,1.350.906.821,181486568.0,1350906821.0
Dải hạn,Dải hạn,Dải hạn,246.015.868.458,234.449.445.189,246015868458.0,234449445189.0
Chỉ phí môi giới,Chỉ phí môi giới,Chỉ phí môi giới,215.362.018.888,225.692.187.898,215362018888.0,225692187898.0
"Chỉ phí thuê đất, mặt bằng","Chỉ phí thuê đất, mặt bằng","Chỉ phí thuê đất, mặt bằng",26.355.551.591,-,26355551591.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",4.298.297.979,8.216.004.579,4298297979.0,8216004579.0
Khác,Khác,Khác,-,541.252.712,,541252712.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,253.109.250.118,245.359.152.017,253109250118.0,245359152017.0
