row_label_raw,row_label_full,col_0,31/12/2017VND,1/1/2017VND,numeric__31/12/2017VND,numeric__1/1/2017VND
Các công trình trong giai đoạn đầu tư xây dựng cơ bản,Các công trình trong giai đoạn đầu tư xây dựng cơ bản,Các công trình trong giai đoạn đầu tư xây dựng cơ bản,4.333.851.346,2.432.215.908,4333851346.0,2432215908.0
Nâng cấp hệ thống xử lý khí thải,Nâng cấp hệ thống xử lý khí thải,Nâng cấp hệ thống xử lý khí thải,3.557.662.387,2.432.215.908,3557662387.0,2432215908.0
Khác,Khác,Khác,776.188.959,-,776188959.0,
Các công trình sửa chữa lớn dở dang (Thuyết minh 3(h)),Các công trình sửa chữa lớn dở dang (Thuyết minh 3(h)),Các công trình sửa chữa lớn dở dang (Thuyết minh 3(h)),138.983.045.211,197.738.285.889,138983045211.0,197738285889.0
Đại tu hệ thống lò hơi số 3,Đại tu hệ thống lò hơi số 3,Đại tu hệ thống lò hơi số 3,25.903.455.399,-,25903455399.0,
"Đại tu tuabin, máy phát tổ máy số 3","Đại tu tuabin, máy phát tổ máy số 3","Đại tu tuabin, máy phát tổ máy số 3",23.408.543.328,-,23408543328.0,
Đại tu hệ thống thải xì chung Hải Phòng 2 năm 2017,Đại tu hệ thống thải xì chung Hải Phòng 2 năm 2017,Đại tu hệ thống thải xì chung Hải Phòng 2 năm 2017,19.130.114.184,-,19130114184.0,
"Thuê nhà chế tạo Fujii/Marubeni đại tu tuabin, máy phát tổ máy số 3","Thuê nhà chế tạo Fujii/Marubeni đại tu tuabin, máy phát tổ máy số 3","Thuê nhà chế tạo Fujii/Marubeni đại tu tuabin, máy phát tổ máy số 3",15.040.375.155,-,15040375155.0,
Đại tu hệ thống xử lý nước Hải Phòng 2 năm 2017,Đại tu hệ thống xử lý nước Hải Phòng 2 năm 2017,Đại tu hệ thống xử lý nước Hải Phòng 2 năm 2017,7.078.818.606,-,7078818606.0,
Đại tu hệ thống nghiên than tổ máy số 3,Đại tu hệ thống nghiên than tổ máy số 3,Đại tu hệ thống nghiên than tổ máy số 3,6.865.407.256,-,6865407256.0,
"Đại tu máy đánh phá đồng A, hệ thống bốc dỡ than","Đại tu máy đánh phá đồng A, hệ thống bốc dỡ than","Đại tu máy đánh phá đồng A, hệ thống bốc dỡ than",6.674.240.163,-,6674240163.0,
"Đại tu tuabin, máy phát tổ máy số 2","Đại tu tuabin, máy phát tổ máy số 2","Đại tu tuabin, máy phát tổ máy số 2",-,43.211.117.013,,43211117013.0
Đại tu hệ thống lò hơi số 2,Đại tu hệ thống lò hơi số 2,Đại tu hệ thống lò hơi số 2,-,43.769.556.075,,43769556075.0
"Đại tu tuabin, máy phát tổ máy số 2 – thuê nhân công nước ngoài","Đại tu tuabin, máy phát tổ máy số 2 – thuê nhân công nước ngoài","Đại tu tuabin, máy phát tổ máy số 2 – thuê nhân công nước ngoài",-,15.373.854.902,,15373854902.0
Đại tu hệ thống thải xì chung Hải Phòng 1 năm 2016,Đại tu hệ thống thải xì chung Hải Phòng 1 năm 2016,Đại tu hệ thống thải xì chung Hải Phòng 1 năm 2016,-,12.005.426.172,,12005426172.0
Đại tu hệ thống nghiên than tổ máy số 2,Đại tu hệ thống nghiên than tổ máy số 2,Đại tu hệ thống nghiên than tổ máy số 2,-,15.830.618.268,,15830618268.0
Khác,Khác,Khác,34.882.091.120,67.547.713.459,34882091120.0,67547713459.0
,,,143.316.896.557,200.170.501.797,143316896557.0,200170501797.0
