row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2019VND,2018VND,,
Các công ty con cấp 1,Các công ty con cấp 1,Các công ty con cấp 1,Các công ty con cấp 1,Các công ty con cấp 1,,
Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,,
Bán hàng hóa,Các công ty con thuộc Khối xăng dầu trực thuộc > Bán hàng hóa,Bán hàng hóa,127.811.964.744.740,134.037.160.399.924,127811964744740.0,134037160399924.0
Chi phí hàng giữ hộ,Các công ty con thuộc Khối xăng dầu trực thuộc > Chi phí hàng giữ hộ,Chi phí hàng giữ hộ,971.737.198.693,684.164.135.135,971737198693.0,684164135135.0
Lợi nhuận được chia,Các công ty con thuộc Khối xăng dầu trực thuộc > Lợi nhuận được chia,Lợi nhuận được chia,1.106.738.000.000,1.325.439.704.957,1106738000000.0,1325439704957.0
Lãi cho vay ủy thác,Các công ty con thuộc Khối xăng dầu trực thuộc > Lãi cho vay ủy thác,Lãi cho vay ủy thác,-,1.305.541.258,,1305541258.0
Thu hồi khoản cho vay ủy thác,Các công ty con thuộc Khối xăng dầu trực thuộc > Thu hồi khoản cho vay ủy thác,Thu hồi khoản cho vay ủy thác,-,34.319.756.941,,34319756941.0
Các công ty con khác,Các công ty con khác,Các công ty con khác,Các công ty con khác,Các công ty con khác,,
Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,,
Mua hàng hóa và dịch vụ,Công ty TNHH MTV Petrolimex Singapore > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,12.171.608.847.159,16.407.759.524.190,12171608847159.0,16407759524190.0
Cổ tức được chia,Công ty TNHH MTV Petrolimex Singapore > Cổ tức được chia,Cổ tức được chia,53.244.226.620,-,53244226620.0,
Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,,
Mua dịch vụ,Tổng Công ty Vận tải Thủy Petrolimex > Mua dịch vụ,Mua dịch vụ,1.274.416.775.700,1.411.409.761.720,1274416775700.0,1411409761720.0
Cổ tức được chia,Tổng Công ty Vận tải Thủy Petrolimex > Cổ tức được chia,Cổ tức được chia,78.500.000.000,69.631.896.574,78500000000.0,69631896574.0
Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,,
Mua dịch vụ,Công ty Cổ phần Vận tải Xăng dầu VITACO > Mua dịch vụ,Mua dịch vụ,203.538.831.855,204.598.886.417,203538831855.0,204598886417.0
Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,,
Mua hàng hóa,Tổng Công ty Hóa dầu Petrolimex - CTCP > Mua hàng hóa,Mua hàng hóa,53.090.187.792,133.978.566.570,53090187792.0,133978566570.0
Cổ tức được chia,Tổng Công ty Hóa dầu Petrolimex - CTCP > Cổ tức được chia,Cổ tức được chia,102.222.814.400,127.778.518.000,102222814400.0,127778518000.0
Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,,
Cổ tức được chia,Tổng Công ty Gas Petrolimex - CTCP > Cổ tức được chia,Cổ tức được chia,63.208.598.000,37.925.158.800,63208598000.0,37925158800.0
Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong,Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong,Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong,Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong,Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong,,
Mua dịch vụ,Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong > Mua dịch vụ,Mua dịch vụ,203.538.831.855,245.388.858.491,203538831855.0,245388858491.0
Hỗ trợ tài chính,Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong > Hỗ trợ tài chính,Hỗ trợ tài chính,652.163.000.000,-,652163000000.0,
Lãi dự thu,Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong > Lãi dự thu,Lãi dự thu,434.179.751,-,434179751.0,
Công ty TNHH MTV Petrolimex Lào,Công ty TNHH MTV Petrolimex Lào,Công ty TNHH MTV Petrolimex Lào,Công ty TNHH MTV Petrolimex Lào,Công ty TNHH MTV Petrolimex Lào,,
Cổ tức được chia,Công ty TNHH MTV Petrolimex Lào > Cổ tức được chia,Cổ tức được chia,-,10.682.661.500,,10682661500.0
Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,,
Cổ tức được chia,Công ty Cổ phần Nhiên liệu bay Petrolimex > Cổ tức được chia,Cổ tức được chia,221.250.000.000,53.100.000.000,221250000000.0,53100000000.0
