row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2020VND,2019VND,,
Các công ty con cấp 1,Các công ty con cấp 1,Các công ty con cấp 1,Các công ty con cấp 1,Các công ty con cấp 1,,
Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,,
Bán hàng hóa,Các công ty con thuộc Khối xăng dầu trực thuộc > Bán hàng hóa,Bán hàng hóa,85.272.311.088.103,127.811.964.744.740,85272311088103.0,127811964744740.0
Chi phí hàng giữ hộ,Các công ty con thuộc Khối xăng dầu trực thuộc > Chi phí hàng giữ hộ,Chi phí hàng giữ hộ,808.633.034.879,971.737.198.693,808633034879.0,971737198693.0
Lợi nhuận được chia,Các công ty con thuộc Khối xăng dầu trực thuộc > Lợi nhuận được chia,Lợi nhuận được chia,152.284.838.767,1.106.738.000.000,152284838767.0,1106738000000.0
Các công ty con cấp 1 khác,Các công ty con cấp 1 khác,Các công ty con cấp 1 khác,Các công ty con cấp 1 khác,Các công ty con cấp 1 khác,,
Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,,
Mua hàng hóa và dịch vụ,Công ty TNHH MTV Petrolimex Singapore > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,6.343.260.258.793,12.171.608.847.159,6343260258793.0,12171608847159.0
Cổ tức được chia,Công ty TNHH MTV Petrolimex Singapore > Cổ tức được chia,Cổ tức được chia,151.841.385.000,53.244.226.620,151841385000.0,53244226620.0
Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,,
Mua dịch vụ,Tổng Công ty Vận tải Thủy Petrolimex > Mua dịch vụ,Mua dịch vụ,1.184.644.034.447,1.274.416.775.700,1184644034447.0,1274416775700.0
Cổ tức được chia,Tổng Công ty Vận tải Thủy Petrolimex > Cổ tức được chia,Cổ tức được chia,71.324.549.296,78.500.000.000,71324549296.0,78500000000.0
Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,,
Mua dịch vụ,Công ty Cổ phần Vận tải Xăng dầu VITACO > Mua dịch vụ,Mua dịch vụ,158.390.038.366,203.538.831.855,158390038366.0,203538831855.0
Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,,
Mua hàng hóa,Tổng Công ty Hóa dầu Petrolimex - CTCP > Mua hàng hóa,Mua hàng hóa,-,53.090.187.792,,53090187792.0
Cổ tức được chia,Tổng Công ty Hóa dầu Petrolimex - CTCP > Cổ tức được chia,Cổ tức được chia,159.723.147.500,102.222.814.400,159723147500.0,102222814400.0
Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,,
Cổ tức được chia,Tổng Công ty Gas Petrolimex - CTCP > Cổ tức được chia,Cổ tức được chia,101.133.756.800,63.208.598.000,101133756800.0,63208598000.0
Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong,Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong,Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong,Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong,Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong,,
Mua dịch vụ,Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong > Mua dịch vụ,Mua dịch vụ,190.681.117.208,203.538.831.855,190681117208.0,203538831855.0
Hỗ trợ tài chính,Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong > Hỗ trợ tài chính,Hỗ trợ tài chính,-,652.163.000.000,,652163000000.0
Lãi sử dụng vốn,Công ty Liên doanh TNHH Kho Xăng dầuNgoại quan Vân Phong > Lãi sử dụng vốn,Lãi sử dụng vốn,22.371.213.000,434.179.751,22371213000.0,434179751.0
Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,,
Cổ tức được chia,Công ty Cổ phần Nhiên liệu bay Petrolimex > Cổ tức được chia,Cổ tức được chia,177.000.000.000,221.250.000.000,177000000000.0,221250000000.0
Công ty Cổ phần Tổng Công ty Xây lắpvà Thương mại Petrolimex,Công ty Cổ phần Tổng Công ty Xây lắpvà Thương mại Petrolimex,Công ty Cổ phần Tổng Công ty Xây lắpvà Thương mại Petrolimex,Công ty Cổ phần Tổng Công ty Xây lắpvà Thương mại Petrolimex,Công ty Cổ phần Tổng Công ty Xây lắpvà Thương mại Petrolimex,,
Cổ tức được chia,Công ty Cổ phần Tổng Công ty Xây lắpvà Thương mại Petrolimex > Cổ tức được chia,Cổ tức được chia,7.353.479.056,-,7353479056.0,
