row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,numeric__Thuyết minh,numeric__Số cuối năm Triệu đồng,numeric__Số đầu năm Triệu đồng
Chứng khoán đầu tư sẵn sàng để bán,TÀI SẢN > Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,11.1,31.230.837,10.289.877,111.0,31230837.0,10289877.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,TÀI SẢN > Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,11.2,8.841.421,10.566.774,112.0,8841421.0,10566774.0
Dự phòng rủi ro chứng khoán đầu tư,TÀI SẢN > Dự phòng rủi ro chứng khoán đầu tư,Dự phòng rủi ro chứng khoán đầu tư,11.4,(400),(14.794),114.0,-400.0,-14794.0
"Góp vốn, đầu tư dài hạn","TÀI SẢN > Góp vốn, đầu tư dài hạn","Góp vốn, đầu tư dài hạn",,620.805,642.759,,620805.0,642759.0
Đầu tư vào công ty con,TÀI SẢN > Đầu tư vào công ty con,Đầu tư vào công ty con,12.1,500.000,500.000,121.0,500000.0,500000.0
Đầu tư dài hạn khác,TÀI SẢN > Đầu tư dài hạn khác,Đầu tư dài hạn khác,12.2,224.011,224.011,122.0,224011.0,224011.0
Dự phòng đầu tư dài hạn,TÀI SẢN > Dự phòng đầu tư dài hạn,Dự phòng đầu tư dài hạn,12,(103.206),(81.252),12.0,-103206.0,-81252.0
Tài sản cố định,TÀI SẢN > Tài sản cố định,Tài sản cố định,,2.366.257,2.185.908,,2366257.0,2185908.0
Tài sản cố định hữu hình,TÀI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,13.1,1.740.050,1.528.705,131.0,1740050.0,1528705.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,2.718.022,2.306.199,,2718022.0,2306199.0
Khẩu hao tài sản cố định,TÀI SẢN > Khẩu hao tài sản cố định,Khẩu hao tài sản cố định,,(977.972),(777.494),,-977972.0,-777494.0
Tài sản cố định thuê tài chính,TÀI SẢN > Tài sản cố định thuê tài chính,Tài sản cố định thuê tài chính,13.2,50.434,77.686,132.0,50434.0,77686.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,124.659,156.859,,124659.0,156859.0
Khẩu hao tài sản cố định,TÀI SẢN > Khẩu hao tài sản cố định,Khẩu hao tài sản cố định,,(74.225),(79.173),,-74225.0,-79173.0
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,13.3,575.773,579.517,133.0,575773.0,579517.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,766.902,755.607,,766902.0,755607.0
Hao mòn tài sản cố định,TÀI SẢN > Hao mòn tài sản cố định,Hao mòn tài sản cố định,,(191.129),(176.090),,-191129.0,-176090.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,,9.483.951,4.658.332,,9483951.0,4658332.0
Các khoản phải thu,TÀI SẢN > Các khoản phải thu,Các khoản phải thu,14.1,1.662.452,918.957,141.0,1662452.0,918957.0
"Các khoản lãi, phí phải thu","TÀI SẢN > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",14.2,6.986.810,3.001.116,142.0,6986810.0,3001116.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,14.3,869.364,777.435,143.0,869364.0,777435.0
Dự phòng rủi ro cho các tài sản Có nội bằng khác,TÀI SẢN > Dự phòng rủi ro cho các tài sản Có nội bằng khác,Dự phòng rủi ro cho các tài sản Có nội bằng khác,14.4,(34.675),(39.176),144.0,-34675.0,-39176.0
TỔNG TÀI SẢN,TÀI SẢN > TỔNG TÀI SẢN,TỔNG TÀI SẢN,,418.681.282,245.592.950,,418681282.0,245592950.0
