row_label_raw,row_label_full,2022VND,2021VND,numeric__2021VND
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
2022VND,2022VND,2022VND,2021VND,
