row_label_raw,row_label_full,col_0,31/12/2020 > Giá trị,31/12/2020 > Số có khả năng trả nợ,01/01/2020 > Giá trị,01/01/2020 > Số có khả năng trả nợ,numeric__31/12/2020 > Giá trị,numeric__31/12/2020 > Số có khả năng trả nợ,numeric__01/01/2020 > Giá trị,numeric__01/01/2020 > Số có khả năng trả nợ
b) Phải trả người bán chi tiết theo kỳ hạn thanh toán,b) Phải trả người bán chi tiết theo kỳ hạn thanh toán,b) Phải trả người bán chi tiết theo kỳ hạn thanh toán,b) Phải trả người bán chi tiết theo kỳ hạn thanh toán,b) Phải trả người bán chi tiết theo kỳ hạn thanh toán,b) Phải trả người bán chi tiết theo kỳ hạn thanh toán,b) Phải trả người bán chi tiết theo kỳ hạn thanh toán,,,,
- Phải trả người bán ngắn hạn,b) Phải trả người bán chi tiết theo kỳ hạn thanh toán > - Phải trả người bán ngắn hạn,- Phải trả người bán ngắn hạn,40.601.751.029,40.601.751.029,58.522.790.437,58.522.790.437,40601751029.0,40601751029.0,58522790437.0,58522790437.0
- Phải trả người bán dài hạn,b) Phải trả người bán chi tiết theo kỳ hạn thanh toán > - Phải trả người bán dài hạn,- Phải trả người bán dài hạn,3.922.928.954,3.922.928.954,3.922.928.954,3.922.928.954,3922928954.0,3922928954.0,3922928954.0,3922928954.0
,,,44.524.679.983,44.524.679.983,62.445.719.391,62.445.719.391,44524679983.0,44524679983.0,62445719391.0,62445719391.0
c) Số nợ quá hạn chưa thanh toán,b) Phải trả người bán chi tiết theo kỳ hạn thanh toán > c) Số nợ quá hạn chưa thanh toán,c) Số nợ quá hạn chưa thanh toán,8.826.582.849,8.826.582.849,12.305.284.911,12.305.284.911,8826582849.0,8826582849.0,12305284911.0,12305284911.0
- Công ty Cổ phần Thống Nhất 508,b) Phải trả người bán chi tiết theo kỳ hạn thanh toán > - Công ty Cổ phần Thống Nhất 508,- Công ty Cổ phần Thống Nhất 508,2.239.847.346,2.239.847.346,2.239.847.346,2.239.847.346,2239847346.0,2239847346.0,2239847346.0,2239847346.0
- Công ty Cổ phần Đầu tư và Xây dựng Sông Đà,b) Phải trả người bán chi tiết theo kỳ hạn thanh toán > - Công ty Cổ phần Đầu tư và Xây dựng Sông Đà,- Công ty Cổ phần Đầu tư và Xây dựng Sông Đà,5.346.065.332,5.346.065.332,5.346.065.332,5.346.065.332,5346065332.0,5346065332.0,5346065332.0,5346065332.0
- Công ty TNHH VNT,b) Phải trả người bán chi tiết theo kỳ hạn thanh toán > - Công ty TNHH VNT,- Công ty TNHH VNT,-,-,1.278.702.061,1.278.702.061,,,1278702061.0,1278702061.0
- Chi nhánh Công ty Cổ phần cửa số Nhựa Châu Âu tại Đà Nẵng,b) Phải trả người bán chi tiết theo kỳ hạn thanh toán > - Chi nhánh Công ty Cổ phần cửa số Nhựa Châu Âu tại Đà Nẵng,- Chi nhánh Công ty Cổ phần cửa số Nhựa Châu Âu tại Đà Nẵng,-,-,2.200.000.001,2.200.000.001,,,2200000001.0,2200000001.0
- Tổng Công ty Đầu tư Phát triển Hạ tầng Đô thị UDIC - Công ty TNHH MTV,b) Phải trả người bán chi tiết theo kỳ hạn thanh toán > - Tổng Công ty Đầu tư Phát triển Hạ tầng Đô thị UDIC - Công ty TNHH MTV,- Tổng Công ty Đầu tư Phát triển Hạ tầng Đô thị UDIC - Công ty TNHH MTV,1.240.670.171,1.240.670.171,1.240.670.171,1.240.670.171,1240670171.0,1240670171.0,1240670171.0,1240670171.0
,,,8.826.582.849,8.826.582.849,12.305.284.911,12.305.284.911,8826582849.0,8826582849.0,12305284911.0,12305284911.0
