row_label_raw,row_label_full,col_0,31/12/2017,01/01/2017,numeric__31/12/2017,numeric__01/01/2017
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,61.320.381.064,82.130.353.866,61320381064.0,82130353866.0
Tài sản thừa chờ giải quyết,Tài sản thừa chờ giải quyết,Tài sản thừa chờ giải quyết,5.143.773,5.143.773,5143773.0,5143773.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,34.601.162,301.120.400,34601162.0,301120400.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,691.272.716,182.483.713,691272716.0,182483713.0
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,68.259.992,,68259992.0,
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,50.869.352,12.173.643,50869352.0,12173643.0
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",1.064.198.425,1.064.198.425,1064198425.0,1064198425.0
Công ty CP Du Lịch Đồng Tháp,Công ty CP Du Lịch Đồng Tháp,Công ty CP Du Lịch Đồng Tháp,,23.000.000.000,,23000000000.0
Cty TNHH MTV Kiểm Định và Đầu Tư Toàn Cầu,Cty TNHH MTV Kiểm Định và Đầu Tư Toàn Cầu,Cty TNHH MTV Kiểm Định và Đầu Tư Toàn Cầu,24.000.000.000,24.000.000.000,24000000000.0,24000000000.0
Trần Thuy Thanh Thảo,Trần Thuy Thanh Thảo,Trần Thuy Thanh Thảo,20.006.114.149,20.003.418.200,20006114149.0,20003418200.0
Vũ Đức Thảo,Vũ Đức Thảo,Vũ Đức Thảo,3.004.118.969,3.004.118.969,3004118969.0,3004118969.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",12.395.802.526,10.557.696.743,12395802526.0,10557696743.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,,500.000.000,,500000000.0
"Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",,,,
"Các khoản phải trả, phải nộp khác","Nhận ký quỹ, ký cược dài hạn > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",,500.000.000,,500000000.0
Cộng,"Nhận ký quỹ, ký cược dài hạn > Cộng",Cộng,61.320.381.064,82.630.353.866,61320381064.0,82630353866.0
