row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,1.643.031.279.251,1.540.459.717.354,1643031279251.0,1540459717354.0
Thuế TNDN tính theo thuế suất của các công ty trong Tập đoàn (20%),Thuế TNDN tính theo thuế suất của các công ty trong Tập đoàn (20%),Thuế TNDN tính theo thuế suất của các công ty trong Tập đoàn (20%),328.606.255.851,308.091.943.470,328606255851.0,308091943470.0
Các điều chỉnh tăng:,Các điều chỉnh tăng:,Các điều chỉnh tăng:,,,,
Tài sản thuế thu nhập hoãn lại chưa được ghi nhận của các khoản lỗ thuế và các chênh lệch tạm thời khác,Các điều chỉnh tăng: > Tài sản thuế thu nhập hoãn lại chưa được ghi nhận của các khoản lỗ thuế và các chênh lệch tạm thời khác,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận của các khoản lỗ thuế và các chênh lệch tạm thời khác,8.033.841.505,40.947.359.504,8033841505.0,40947359504.0
Chi phí trích lập dự phòng,Các điều chỉnh tăng: > Chi phí trích lập dự phòng,Chi phí trích lập dự phòng,9.912.086.242,1.143.681.201,9912086242.0,1143681201.0
Chi phí đầu tư dự án chưa đủ điều kiện khấu trừ,Các điều chỉnh tăng: > Chi phí đầu tư dự án chưa đủ điều kiện khấu trừ,Chi phí đầu tư dự án chưa đủ điều kiện khấu trừ,10.498.104.969,9.292.022.246,10498104969.0,9292022246.0
Chi phí giải phóng mặt bằng không được khấu trừ,Các điều chỉnh tăng: > Chi phí giải phóng mặt bằng không được khấu trừ,Chi phí giải phóng mặt bằng không được khấu trừ,34.703.607.400,-,34703607400.0,
Chi phí lãi vay trích trước liên quan của trái phiếu có kèm chứng quyền,Các điều chỉnh tăng: > Chi phí lãi vay trích trước liên quan của trái phiếu có kèm chứng quyền,Chi phí lãi vay trích trước liên quan của trái phiếu có kèm chứng quyền,8.477.331.529,-,8477331529.0,
Chi phí kinh phí bảo trì phải trả,Các điều chỉnh tăng: > Chi phí kinh phí bảo trì phải trả,Chi phí kinh phí bảo trì phải trả,4.575.223.615,,4575223615.0,
Các khoản khác,Các điều chỉnh tăng: > Các khoản khác,Các khoản khác,3.910.859.572,(2.175.771.940),3910859572.0,-2175771940.0
Lợi thế thương mại,Các điều chỉnh tăng: > Lợi thế thương mại,Lợi thế thương mại,1.452.091.291,1.452.091.291,1452091291.0,1452091291.0
Các điều chỉnh giảm:,Các điều chỉnh giảm:,Các điều chỉnh giảm:,,,,
Thuế TNDN được miễn giảm,Các điều chỉnh giảm: > Thuế TNDN được miễn giảm,Thuế TNDN được miễn giảm,(102.195.897.899),(22.864.890.570),-102195897899.0,-22864890570.0
Ảnh hưởng của các mức thuế suất khác nhau,Các điều chỉnh giảm: > Ảnh hưởng của các mức thuế suất khác nhau,Ảnh hưởng của các mức thuế suất khác nhau,(12.419.075.611),(41.538.370.848),-12419075611.0,-41538370848.0
"Ảnh hưởng các giao dịch mua bán, chuyển nhượng cổ phần trên báo cáo tài chính hợp nhất","Các điều chỉnh giảm: > Ảnh hưởng các giao dịch mua bán, chuyển nhượng cổ phần trên báo cáo tài chính hợp nhất","Ảnh hưởng các giao dịch mua bán, chuyển nhượng cổ phần trên báo cáo tài chính hợp nhất",4.593.972.312,(2.552.840.957),4593972312.0,-2552840957.0
Điều chỉnh thuế TNDN theo Nghị định 132/2020/NĐ-CP,Các điều chỉnh giảm: > Điều chỉnh thuế TNDN theo Nghị định 132/2020/NĐ-CP,Điều chỉnh thuế TNDN theo Nghị định 132/2020/NĐ-CP,-,(3.889.374.357),,-3889374357.0
Thuế TNDN được giảm 30% theo Nghị định 114/2020/NĐ-CP,Các điều chỉnh giảm: > Thuế TNDN được giảm 30% theo Nghị định 114/2020/NĐ-CP,Thuế TNDN được giảm 30% theo Nghị định 114/2020/NĐ-CP,-,(880.100.459),,-880100459.0
Lỗ năm trước chuyển sang,Các điều chỉnh giảm: > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(790.180.402),(424.363.357),-790180402.0,-424363357.0
Chi phí thuế TNDN phân ánh trên báo cáo kết quả hoạt động kinh doanh hợp nhất uốc tính,Các điều chỉnh giảm: > Chi phí thuế TNDN phân ánh trên báo cáo kết quả hoạt động kinh doanh hợp nhất uốc tính,Chi phí thuế TNDN phân ánh trên báo cáo kết quả hoạt động kinh doanh hợp nhất uốc tính,299.358.220.374,286.601.385.224,299358220374.0,286601385224.0
