row_label_raw,row_label_full,col_0,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,20.213.833.985,186.229.189.914,20213833985.0,186229189914.0
Tài sản thừa chờ giải quyết,Tài sản thừa chờ giải quyết,Tài sản thừa chờ giải quyết,,,,
Kinh phí công đoàn,Tài sản thừa chờ giải quyết > Kinh phí công đoàn,Kinh phí công đoàn,108.501.449,23.681.800,108501449.0,23681800.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,,,,
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,,,,
"Dự án hoàn thiện công nghệ, dây chuyển thiết bị đề nâng cao chất lượng đầu ăn và sản xuất shortening, margarine từ mỡ cá tra","Bảo hiểm thất nghiệp > Dự án hoàn thiện công nghệ, dây chuyển thiết bị đề nâng cao chất lượng đầu ăn và sản xuất shortening, margarine từ mỡ cá tra","Dự án hoàn thiện công nghệ, dây chuyển thiết bị đề nâng cao chất lượng đầu ăn và sản xuất shortening, margarine từ mỡ cá tra",,11.078.307.000,,11078307000.0
Võ Đức Thảo,Bảo hiểm thất nghiệp > Võ Đức Thảo,Võ Đức Thảo,2.999.051.047,2.998.268.997,2999051047.0,2998268997.0
Cty TNHH TV ĐT & XD HAG,Bảo hiểm thất nghiệp > Cty TNHH TV ĐT & XD HAG,Cty TNHH TV ĐT & XD HAG,1.378.601,37.906.586.201,1378601.0,37906586201.0
Đàm Thị Cẩm Tiên,Bảo hiểm thất nghiệp > Đàm Thị Cẩm Tiên,Đàm Thị Cẩm Tiên,,17.829.442.000,,17829442000.0
Phan Ngọc Thảo Nguyên,Bảo hiểm thất nghiệp > Phan Ngọc Thảo Nguyên,Phan Ngọc Thảo Nguyên,19.466.000,16.703.925.700,19466000.0,16703925700.0
Lê Thị Hường,Bảo hiểm thất nghiệp > Lê Thị Hường,Lê Thị Hường,19.857.221,23.272.585.821,19857221.0,23272585821.0
Trần Thụy Thanh Thảo,Bảo hiểm thất nghiệp > Trần Thụy Thanh Thảo,Trần Thụy Thanh Thảo,2.997.701.691,20.010.906.882,2997701691.0,20010906882.0
"Các khoản phải trả, phải nộp khác","Bảo hiểm thất nghiệp > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",14.067.877.976,56.405.485.513,14067877976.0,56405485513.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,,,,
Cộng,b) Dài hạn > Cộng,Cộng,20.213.833.985,186.229.189.914,20213833985.0,186229189914.0
