row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,24.528.565.147,20.258.275.487,24528565147.0,20258275487.0
"Thu nhập từ các khoản phạt, bồi thường hợp đồng","Thu nhập từ các khoản phạt, bồi thường hợp đồng","Thu nhập từ các khoản phạt, bồi thường hợp đồng",10.974.909.943,4.067.496.055,10974909943.0,4067496055.0
Thu nhập từ trích lãi phát sinh cho kinh phí bảo trì đã trích không phải thanh toán,Thu nhập từ trích lãi phát sinh cho kinh phí bảo trì đã trích không phải thanh toán,Thu nhập từ trích lãi phát sinh cho kinh phí bảo trì đã trích không phải thanh toán,7.852.855.504,10.774.004.519,7852855504.0,10774004519.0
Thu nhập từ phí chuyển nhượng chứng chỉ giảm phát thải (CERs),Thu nhập từ phí chuyển nhượng chứng chỉ giảm phát thải (CERs),Thu nhập từ phí chuyển nhượng chứng chỉ giảm phát thải (CERs),2.555.462.820,3.783.067.143,2555462820.0,3783067143.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,3.145.336.880,1.633.707.770,3145336880.0,1633707770.0
Chi phí khác,Chi phí khác,Chi phí khác,282.568.518.897,18.208.075.549,282568518897.0,18208075549.0
Dự phòng ngắn hạn phải trả,Dự phòng ngắn hạn phải trả,Dự phòng ngắn hạn phải trả,209.109.224.474,-,209109224474.0,
Chi phí phạt chậm nộp và phạt hợp đồng,Chi phí phạt chậm nộp và phạt hợp đồng,Chi phí phạt chậm nộp và phạt hợp đồng,52.657.643.506,2.671.886.155,52657643506.0,2671886155.0
Các khoản khác,Các khoản khác,Các khoản khác,20.801.650.917,15.536.189.394,20801650917.0,15536189394.0
(Lỗ)/LỢI NHUẬN KHÁC THUÀN,(Lỗ)/LỢI NHUẬN KHÁC THUÀN,(Lỗ)/LỢI NHUẬN KHÁC THUÀN,(258.039.953.750),2.050.199.938,-258039953750.0,2050199938.0
