row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,,,,,
Tăng các khoản tiền gửi tại và cho vay các TCTD khác,Những thay đổi về tài sản hoạt động > Tăng các khoản tiền gửi tại và cho vay các TCTD khác,Tăng các khoản tiền gửi tại và cho vay các TCTD khác,,(829.604),(347.375),,-829604.0,-347375.0
Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Những thay đổi về tài sản hoạt động > Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,(3.220.646),(2.106.968),,-3220646.0,-2106968.0
Tăng các khoản cho vay khách hàng,Những thay đổi về tài sản hoạt động > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(115.879),49.812,,-115879.0,49812.0
"Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Những thay đổi về tài sản hoạt động > Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(5.580.733),(6.490.186),,-5580733.0,-6490186.0
Giảm/(tăng) khác về tài sản hoạt động,Những thay đổi về tài sản hoạt động > Giảm/(tăng) khác về tài sản hoạt động,Giảm/(tăng) khác về tài sản hoạt động,,(784.565),(627.552),,-784565.0,-627552.0
Những thay đổi về nợ phải trả hoạt động,Những thay đổi về tài sản hoạt động > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,509.703,(752.734),,509703.0,-752734.0
"Tăng các khoản tiền gửi, tiền vay các TCTD (Giảm)/tăng tiền gửi của khách hàng","Những thay đổi về tài sản hoạt động > Tăng các khoản tiền gửi, tiền vay các TCTD (Giảm)/tăng tiền gửi của khách hàng","Tăng các khoản tiền gửi, tiền vay các TCTD (Giảm)/tăng tiền gửi của khách hàng",,912.344,9.767.754,,912344.0,9767754.0
Tăng phát hành giấy tờ có giá,Những thay đổi về tài sản hoạt động > Tăng phát hành giấy tờ có giá,Tăng phát hành giấy tờ có giá,,(4.668.489),2.933.895,,-4668489.0,2933895.0
"Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Những thay đổi về tài sản hoạt động > Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",,5.800.000,414.890,,5800000.0,414890.0
(Giảm)/tăng các công cụ tài chính phát sinh và các khoản nợ tài chính khác,Những thay đổi về tài sản hoạt động > (Giảm)/tăng các công cụ tài chính phát sinh và các khoản nợ tài chính khác,(Giảm)/tăng các công cụ tài chính phát sinh và các khoản nợ tài chính khác,,(379.191),(224.198),,-379191.0,-224198.0
Tăng/(giảm) khác về nợ phải trả hoạt động,Những thay đổi về tài sản hoạt động > Tăng/(giảm) khác về nợ phải trả hoạt động,Tăng/(giảm) khác về nợ phải trả hoạt động,,(74.782),74.781,,-74782.0,74781.0
Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,Những thay đổi về tài sản hoạt động > Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,,79.218,(80.217),,79218.0,-80217.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,Những thay đổi về tài sản hoạt động > LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,,(5.914.511),4.288.627,,-5914511.0,4288627.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","Những thay đổi về tài sản hoạt động > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,(53.253),(91.710),,-53253.0,-91710.0
"Tiền thu từ đầu tư, góp vốn vào các đơn vị khác","Những thay đổi về tài sản hoạt động > Tiền thu từ đầu tư, góp vốn vào các đơn vị khác","Tiền thu từ đầu tư, góp vốn vào các đơn vị khác",,3.981,1.047,,3981.0,1047.0
"Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Những thay đổi về tài sản hoạt động > Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn",,89.681,85.813,,89681.0,85813.0
Tiền thuần từ/(sử dụng vào) hoạt động đầu tư,Những thay đổi về tài sản hoạt động > Tiền thuần từ/(sử dụng vào) hoạt động đầu tư,Tiền thuần từ/(sử dụng vào) hoạt động đầu tư,,6.608,(10.611),,6608.0,-10611.0
,,,,47.017,(15.461),,47017.0,-15461.0
