row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,numeric__Thuyết minh,numeric__Số cuối năm Triệu đồng,numeric__Số đầu năm Triệu đồng
Dự phòng rủi ro chứng khoán đầu tư,TÀI SẢN > Dự phòng rủi ro chứng khoán đầu tư,Dự phòng rủi ro chứng khoán đầu tư,13.5,(316.820),(297.174),135.0,-316820.0,-297174.0
"Góp vốn, đầu tư dài hạn","TÀI SẢN > Góp vốn, đầu tư dài hạn","Góp vốn, đầu tư dài hạn",,116.936,166.324,,116936.0,166324.0
Đầu tư dài hạn khác,TÀI SẢN > Đầu tư dài hạn khác,Đầu tư dài hạn khác,14.1,116.936,182.978,141.0,116936.0,182978.0
Dự phòng giảm giá đầu tư dài hạn,TÀI SẢN > Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,14.2,-,(16.654),142.0,,-16654.0
Tài sản cố định,TÀI SẢN > Tài sản cố định,Tài sản cố định,,913.863,955.727,,913863.0,955727.0
Tài sản cố định hữu hình,TÀI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,15.1,551.507,578.998,151.0,551507.0,578998.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,1.161.903,1.140.762,,1161903.0,1140762.0
Khẩu hao tài sản cố định,TÀI SẢN > Khẩu hao tài sản cố định,Khẩu hao tài sản cố định,,(610.396),(561.764),,-610396.0,-561764.0
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,15.2,362.356,376.729,152.0,362356.0,376729.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,639.707,624.943,,639707.0,624943.0
Hao mòn tài sản cố định,TÀI SẢN > Hao mòn tài sản cố định,Hao mòn tài sản cố định,,(277.351),(248.214),,-277351.0,-248214.0
Bất động sản đầu tư,TÀI SẢN > Bất động sản đầu tư,Bất động sản đầu tư,16,68.734,69.980,16.0,68734.0,69980.0
Nguyên giá bất động sản đầu tư,TÀI SẢN > Nguyên giá bất động sản đầu tư,Nguyên giá bất động sản đầu tư,,74.030,74.030,,74030.0,74030.0
Hao mòn bất động sản đầu tư,TÀI SẢN > Hao mòn bất động sản đầu tư,Hao mòn bất động sản đầu tư,,(5.296),(4.050),,-5296.0,-4050.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,,3.221.022,3.712.873,,3221022.0,3712873.0
Các khoản phải thu,TÀI SẢN > Các khoản phải thu,Các khoản phải thu,17.1,1.391.501,1.747.900,171.0,1391501.0,1747900.0
"Các khoản lãi, phí phải thu","TÀI SẢN > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",17.2,768.978,776.959,172.0,768978.0,776959.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,17.3,1.283.151,1.392.708,173.0,1283151.0,1392708.0
Dự phòng rủi ro cho các tài sản Có nội bằng khác,TÀI SẢN > Dự phòng rủi ro cho các tài sản Có nội bằng khác,Dự phòng rủi ro cho các tài sản Có nội bằng khác,17.4,(222.608),(204.694),174.0,-222608.0,-204694.0
TỔNG TÀI SẢN,TÀI SẢN > TỔNG TÀI SẢN,TỔNG TÀI SẢN,,120.936.804,116.366.981,,120936804.0,116366981.0
