row_label_raw,row_label_full,Ngày 31 tháng 12 năm 2017,Giá trị ghi số Triệu VND > Ngày 31 tháng 12 năm 2017,Dòng tiền theo hợp đồng Triệu VND > Ngày 31 tháng 12 năm 2017,Trong 1 năm Triệu VND > Ngày 31 tháng 12 năm 2017,1 – 2 năm Triệu VND > Ngày 31 tháng 12 năm 2017,2 – 5 năm Triệu VND > Ngày 31 tháng 12 năm 2017,Hơn 5 năm Triệu VND > Ngày 31 tháng 12 năm 2017,numeric__Giá trị ghi số Triệu VND > Ngày 31 tháng 12 năm 2017,numeric__Dòng tiền theo hợp đồng Triệu VND > Ngày 31 tháng 12 năm 2017,numeric__Trong 1 năm Triệu VND > Ngày 31 tháng 12 năm 2017,numeric__1 – 2 năm Triệu VND > Ngày 31 tháng 12 năm 2017,numeric__2 – 5 năm Triệu VND > Ngày 31 tháng 12 năm 2017,numeric__Hơn 5 năm Triệu VND > Ngày 31 tháng 12 năm 2017
Phải trả người bán ngắn hạn và phải trả ngắn và dài hạn khác,Phải trả người bán ngắn hạn và phải trả ngắn và dài hạn khác,Phải trả người bán ngắn hạn và phải trả ngắn và dài hạn khác,4.966.336,4.966.336,4.957.325,9.011,-,-,4966336.0,4966336.0,4957325.0,9011.0,,
Các khoản vay,Các khoản vay,Các khoản vay,12.980.013,13.396.917,11.550.645,933.561,894.410,18.301,12980013.0,13396917.0,11550645.0,933561.0,894410.0,18301.0
,,,17.946.349,18.363.253,16.507.970,942.572,894.410,18.301,17946349.0,18363253.0,16507970.0,942572.0,894410.0,18301.0
Ngày 1 tháng 1 năm 2017,Ngày 1 tháng 1 năm 2017,Ngày 1 tháng 1 năm 2017,Ngày 1 tháng 1 năm 2017,Ngày 1 tháng 1 năm 2017,Ngày 1 tháng 1 năm 2017,Ngày 1 tháng 1 năm 2017,Ngày 1 tháng 1 năm 2017,Ngày 1 tháng 1 năm 2017,,,,,,
Phải trả người bán ngắn hạn và phải trả ngắn và dài hạn khác,Ngày 1 tháng 1 năm 2017 > Phải trả người bán ngắn hạn và phải trả ngắn và dài hạn khác,Phải trả người bán ngắn hạn và phải trả ngắn và dài hạn khác,4.004.409,4.004.409,3.992.949,11.460,-,-,4004409.0,4004409.0,3992949.0,11460.0,,
Các khoản vay,Ngày 1 tháng 1 năm 2017 > Các khoản vay,Các khoản vay,6.460.371,6.560.375,5.548.040,841.085,155.317,15.933,6460371.0,6560375.0,5548040.0,841085.0,155317.0,15933.0
,,,10.464.780,10.564.784,9.540.989,852.545,155.317,15.933,10464780.0,10564784.0,9540989.0,852545.0,155317.0,15933.0
