row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Trả trước cho người bán ngắn hạn,a. Trả trước cho người bán ngắn hạn,a. Trả trước cho người bán ngắn hạn,a. Trả trước cho người bán ngắn hạn,a. Trả trước cho người bán ngắn hạn,,
Primetals Technologies USA LLC,a. Trả trước cho người bán ngắn hạn > Primetals Technologies USA LLC,Primetals Technologies USA LLC,108.431.846.250,-,108431846250.0,
Primetals Techno Austria,a. Trả trước cho người bán ngắn hạn > Primetals Techno Austria,Primetals Techno Austria,107.282.074.420,-,107282074420.0,
SMS Group GmbH,a. Trả trước cho người bán ngắn hạn > SMS Group GmbH,SMS Group GmbH,276.208.567.464,-,276208567464.0,
"Cisdi Engineering Co., Ltd","a. Trả trước cho người bán ngắn hạn > Cisdi Engineering Co., Ltd","Cisdi Engineering Co., Ltd",216.555.900.000,-,216555900000.0,
Northern Territory Iron One Pty Ltd,a. Trả trước cho người bán ngắn hạn > Northern Territory Iron One Pty Ltd,Northern Territory Iron One Pty Ltd,-,161.638.090.079,,161638090079.0
Hoa Phat Trading International Pte. Ltd,a. Trả trước cho người bán ngắn hạn > Hoa Phat Trading International Pte. Ltd,Hoa Phat Trading International Pte. Ltd,-,44.786.287.582,,44786287582.0
Các nhà cung cấp khác,a. Trả trước cho người bán ngắn hạn > Các nhà cung cấp khác,Các nhà cung cấp khác,1.169.605.647.804,1.912.400.049.343,1169605647804.0,1912400049343.0
,,,1.878.084.035.938,2.118.824.427.004,1878084035938.0,2118824427004.0
b. Trả trước cho người bán dài hạn,b. Trả trước cho người bán dài hạn,b. Trả trước cho người bán dài hạn,b. Trả trước cho người bán dài hạn,b. Trả trước cho người bán dài hạn,,
Danieli S.P.A,b. Trả trước cho người bán dài hạn > Danieli S.P.A,Danieli S.P.A,18.535.874.400,-,18535874400.0,
"Danieli Co., Ltd","b. Trả trước cho người bán dài hạn > Danieli Co., Ltd","Danieli Co., Ltd",-,20.108.000.000,,20108000000.0
SMS Concast AG,b. Trả trước cho người bán dài hạn > SMS Concast AG,SMS Concast AG,-,31.618.750.000,,31618750000.0
Các nhà cung cấp khác,b. Trả trước cho người bán dài hạn > Các nhà cung cấp khác,Các nhà cung cấp khác,22.872.562.029,31.078.537.792,22872562029.0,31078537792.0
,,,41.408.436.429,82.805.287.792,41408436429.0,82805287792.0
