row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,,
Tăng các khoản tiền gửi tại và cho vay các TCTD khác,Những thay đổi về tài sản hoạt động > Tăng các khoản tiền gửi tại và cho vay các TCTD khác,Tăng các khoản tiền gửi tại và cho vay các TCTD khác,,(347.375),(2.436.815),,-347375.0,-2436815.0
(Tăng)/giảm các khoản về kinh doanh chứng khoán,Những thay đổi về tài sản hoạt động > (Tăng)/giảm các khoản về kinh doanh chứng khoán,(Tăng)/giảm các khoản về kinh doanh chứng khoán,,(2.106.968),5.396.214,,-2106968.0,5396214.0
Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Những thay đổi về tài sản hoạt động > Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,49.812,58.039,,49812.0,58039.0
Tăng các khoản cho vay khách hàng,Những thay đổi về tài sản hoạt động > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(6.490.186),(4.491.536),,-6490186.0,-4491536.0
"Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Những thay đổi về tài sản hoạt động > Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(627.552),(1.130.635),,-627552.0,-1130635.0
(Tăng)/giảm khác về tài sản hoạt động,Những thay đổi về tài sản hoạt động > (Tăng)/giảm khác về tài sản hoạt động,(Tăng)/giảm khác về tài sản hoạt động,,(752.734),170.244,,-752734.0,170244.0
Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,,
Giảm các khoản nợ NHNN Việt Nam,Những thay đổi về nợ phải trả hoạt động > Giảm các khoản nợ NHNN Việt Nam,Giảm các khoản nợ NHNN Việt Nam,,-,(6.753.044),,,-6753044.0
"Tăng các khoản tiền gửi, tiền vay các TCTD","Những thay đổi về nợ phải trả hoạt động > Tăng các khoản tiền gửi, tiền vay các TCTD","Tăng các khoản tiền gửi, tiền vay các TCTD",,9.767.754,7.390.970,,9767754.0,7390970.0
Tăng tiền gửi của khách hàng,Những thay đổi về nợ phải trả hoạt động > Tăng tiền gửi của khách hàng,Tăng tiền gửi của khách hàng,,2.933.895,7.314.444,,2933895.0,7314444.0
Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Những thay đổi về nợ phải trả hoạt động > Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,74.781,-,,74781.0,
Tăng phát hành giấy tờ có giá,Những thay đổi về nợ phải trả hoạt động > Tăng phát hành giấy tờ có giá,Tăng phát hành giấy tờ có giá,,414.890,3.248.002,,414890.0,3248002.0
"(Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Những thay đổi về nợ phải trả hoạt động > (Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","(Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",,(224.198),9.960,,-224198.0,9960.0
Giảm khác về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động > Giảm khác về nợ phải trả hoạt động,Giảm khác về nợ phải trả hoạt động,,(80.217),(158.942),,-80217.0,-158942.0
Chi từ các quỹ của TCTD,Những thay đổi về nợ phải trả hoạt động > Chi từ các quỹ của TCTD,Chi từ các quỹ của TCTD,,-,(30),,,-30.0
Tiền thuần từ hoạt động kinh doanh,Những thay đổi về nợ phải trả hoạt động > Tiền thuần từ hoạt động kinh doanh,Tiền thuần từ hoạt động kinh doanh,,4.288.627,10.800.722,,4288627.0,10800722.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,Những thay đổi về nợ phải trả hoạt động > LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,,(91.710),(121.258),,-91710.0,-121258.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","Những thay đổi về nợ phải trả hoạt động > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,1.047,125.233,,1047.0,125233.0
"Tiền thu đầu tư, góp vốn vào các đơn vị khác","Những thay đổi về nợ phải trả hoạt động > Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác",,85.813,-,,85813.0,
"Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Những thay đổi về nợ phải trả hoạt động > Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn",,(10.611),2.227,,-10611.0,2227.0
Tiền thuần (sử dụng vào)/từ hoạt động đầu tư,Những thay đổi về nợ phải trả hoạt động > Tiền thuần (sử dụng vào)/từ hoạt động đầu tư,Tiền thuần (sử dụng vào)/từ hoạt động đầu tư,,(15.461),6.202,,-15461.0,6202.0
