row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Bất động sản dở dang,Bất động sản dở dang,Bất động sản dở dang,2.727.938.323.569,3.290.352.964.048,2727938323569.0,3290352964048.0
- Dự án Jamona City (*),- Dự án Jamona City (*),- Dự án Jamona City (*),1.160.393.998.562,1.127.060.715.248,1160393998562.0,1127060715248.0
- Dự án Charmington Dragonic,- Dự án Charmington Dragonic,- Dự án Charmington Dragonic,574.597.102.243,579.454.130.697,574597102243.0,579454130697.0
- Dự án Charmington Tamashi Đà Nẵng,- Dự án Charmington Tamashi Đà Nẵng,- Dự án Charmington Tamashi Đà Nẵng,489.671.895.458,470.246.250.095,489671895458.0,470246250095.0
- Dự án Jamona Cầu Tre,- Dự án Jamona Cầu Tre,- Dự án Jamona Cầu Tre,196.498.309.168,196.498.309.169,196498309168.0,196498309169.0
- Dự án TTC Plaza Đức Trọng,- Dự án TTC Plaza Đức Trọng,- Dự án TTC Plaza Đức Trọng,144.275.032.666,90.182.144.485,144275032666.0,90182144485.0
- Dự án Jamona Home Resort,- Dự án Jamona Home Resort,- Dự án Jamona Home Resort,109.795.529.438,156.507.447.462,109795529438.0,156507447462.0
"- Khu dân cư Phú Hữu, Quận 9","- Khu dân cư Phú Hữu, Quận 9","- Khu dân cư Phú Hữu, Quận 9",21.776.603.921,21.776.603.921,21776603921.0,21776603921.0
- Dự án Charmington La Pointe,- Dự án Charmington La Pointe,- Dự án Charmington La Pointe,9.281.286.495,10.013.243.812,9281286495.0,10013243812.0
- Dự án Carillon 7 (*),- Dự án Carillon 7 (*),- Dự án Carillon 7 (*),6.364.943.109,543.760.326.479,6364943109.0,543760326479.0
- Dự án Jamona Golden Silk (*),- Dự án Jamona Golden Silk (*),- Dự án Jamona Golden Silk (*),3.931.384.933,10.922.611.505,3931384933.0,10922611505.0
- Dự án Thanh Đa,- Dự án Thanh Đa,- Dự án Thanh Đa,-,59.592.613.130,,59592613130.0
- Dự án Phong Điền Phước Dân,- Dự án Phong Điền Phước Dân,- Dự án Phong Điền Phước Dân,-,4.358.338.675,,4358338675.0
- Các dự án khác,- Các dự án khác,- Các dự án khác,11.352.237.576,19.980.229.370,11352237576.0,19980229370.0
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,40.357.786.643,12.692.831.704,40357786643.0,12692831704.0
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,280.902.086,274.227.696,280902086.0,274227696.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,1.508.327.557,1.508.327.557,1508327557.0,1508327557.0
Dịch vụ đang cung cấp dở dang,Dịch vụ đang cung cấp dở dang,Dịch vụ đang cung cấp dở dang,26.904.631.245,5.546.341.819,26904631245.0,5546341819.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.796.989.971.100,3.310.374.692.824,2796989971100.0,3310374692824.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(1.469.247.557),-,-1469247557.0,
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,2.795.520.723.543,3.310.374.692.824,2795520723543.0,3310374692824.0
