row_label_raw,row_label_full,2020VND,2019VND,numeric__2019VND
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
2020VND,2020VND,2020VND,2019VND,
