row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,,
Tăng các khoản cho vay các TCTD khác,Những thay đổi về tài sản hoạt động > Tăng các khoản cho vay các TCTD khác,Tăng các khoản cho vay các TCTD khác,,(917.404),(333.875),,-917404.0,-333875.0
Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Những thay đổi về tài sản hoạt động > Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,(3.229.546),(2.106.968),,-3229546.0,-2106968.0
Tăng các khoản cho vay khách hàng,Những thay đổi về tài sản hoạt động > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(115.879),49.812,,-115879.0,49812.0
"Giảm nguồn dự phòng để bù đắp tồn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Những thay đổi về tài sản hoạt động > Giảm nguồn dự phòng để bù đắp tồn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Giảm nguồn dự phòng để bù đắp tồn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(5.580.733),(6.490.186),,-5580733.0,-6490186.0
Giảm/(tăng) khác về tài sản hoạt động,Những thay đổi về tài sản hoạt động > Giảm/(tăng) khác về tài sản hoạt động,Giảm/(tăng) khác về tài sản hoạt động,,(784.565),(627.552),,-784565.0,-627552.0
Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,,
"Tăng các khoản tiền gửi, tiền vay các TCTD (Giảm)/tăng tiền gửi của khách hàng","Những thay đổi về nợ phải trả hoạt động > Tăng các khoản tiền gửi, tiền vay các TCTD (Giảm)/tăng tiền gửi của khách hàng","Tăng các khoản tiền gửi, tiền vay các TCTD (Giảm)/tăng tiền gửi của khách hàng",,912.344,9.767.754,,912344.0,9767754.0
(Giảm)/tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Những thay đổi về nợ phải trả hoạt động > (Giảm)/tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,(Giảm)/tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,(4.672.745),2.926.740,,-4672745.0,2926740.0
Tăng phát hành giấy tờ có giá,Những thay đổi về nợ phải trả hoạt động > Tăng phát hành giấy tờ có giá,Tăng phát hành giấy tờ có giá,,(74.781),74.781,,-74781.0,74781.0
"Giảm vốn tài trợ, uy thác đầu tư, cho vay TCTD chịu rủi ro","Những thay đổi về nợ phải trả hoạt động > Giảm vốn tài trợ, uy thác đầu tư, cho vay TCTD chịu rủi ro","Giảm vốn tài trợ, uy thác đầu tư, cho vay TCTD chịu rủi ro",,5.800.000,414.890,,5800000.0,414890.0
Tăng/(giảm) khác về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động > Tăng/(giảm) khác về nợ phải trả hoạt động,Tăng/(giảm) khác về nợ phải trả hoạt động,,(379.191),(224.198),,-379191.0,-224198.0
Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,Những thay đổi về nợ phải trả hoạt động > Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,,77.944,(77.453),,77944.0,-77453.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,,
Mua sắm tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Mua sắm tài sản cố định,Mua sắm tài sản cố định,,(53.253),(91.710),,-53253.0,-91710.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,3.981,1.047,,3981.0,1047.0
"Tiền thu từ đầu tư, góp vốn vào các đơn vị khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thu từ đầu tư, góp vốn vào các đơn vị khác","Tiền thu từ đầu tư, góp vốn vào các đơn vị khác",,89.681,70.980,,89681.0,70980.0
"Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn",,104.092,40.222,,104092.0,40222.0
Tiền thuần từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thuần từ hoạt động đầu tư,Tiền thuần từ hoạt động đầu tư,,144.501,20.539,,144501.0,20539.0
