row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2024VND,2023VND,,
Các công ty con cấp 1,Các công ty con cấp 1,Các công ty con cấp 1,Các công ty con cấp 1,Các công ty con cấp 1,,
Các công ty con thuộc Khối Xăng dầu trực thuộc,Các công ty con thuộc Khối Xăng dầu trực thuộc,Các công ty con thuộc Khối Xăng dầu trực thuộc,Các công ty con thuộc Khối Xăng dầu trực thuộc,Các công ty con thuộc Khối Xăng dầu trực thuộc,,
Bán hàng hóa,Các công ty con thuộc Khối Xăng dầu trực thuộc > Bán hàng hóa,Bán hàng hóa,175.749.095.375.048,184.998.726.166.567,175749095375048.0,184998726166567.0
Chi phí hàng giữ hộ,Các công ty con thuộc Khối Xăng dầu trực thuộc > Chi phí hàng giữ hộ,Chi phí hàng giữ hộ,1.058.492.902.115,1.077.168.497.557,1058492902115.0,1077168497557.0
Lợi nhuận được chia,Các công ty con thuộc Khối Xăng dầu trực thuộc > Lợi nhuận được chia,Lợi nhuận được chia,115.325.539.785,-,115325539785.0,
Lãi bán hàng trả chậm và sử dụng vốn,Các công ty con thuộc Khối Xăng dầu trực thuộc > Lãi bán hàng trả chậm và sử dụng vốn,Lãi bán hàng trả chậm và sử dụng vốn,14.243.396.754,17.635.431.523,14243396754.0,17635431523.0
Chi phí lãi bán hàng trả chậm và sử dụng vốn,Các công ty con thuộc Khối Xăng dầu trực thuộc > Chi phí lãi bán hàng trả chậm và sử dụng vốn,Chi phí lãi bán hàng trả chậm và sử dụng vốn,60.485.757.485,44.613.265.990,60485757485.0,44613265990.0
Các công ty con cấp 1 khác,Các công ty con cấp 1 khác,Các công ty con cấp 1 khác,Các công ty con cấp 1 khác,Các công ty con cấp 1 khác,,
Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,,
Mua hàng hóa và dịch vụ,Công ty TNHH MTV Petrolimex Singapore > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,46.825.636.274.112,53.205.492.191.292,46825636274112.0,53205492191292.0
Cổ tức được chia,Công ty TNHH MTV Petrolimex Singapore > Cổ tức được chia,Cổ tức được chia,132.134.497.560,4.195.867.250,132134497560.0,4195867250.0
Lãi từ chiết khấu thanh toán,Công ty TNHH MTV Petrolimex Singapore > Lãi từ chiết khấu thanh toán,Lãi từ chiết khấu thanh toán,72.179.101.256,6.876.238.474,72179101256.0,6876238474.0
Phí dôi nhật được hưởng,Công ty TNHH MTV Petrolimex Singapore > Phí dôi nhật được hưởng,Phí dôi nhật được hưởng,105.052.258.858,58.613.636.868,105052258858.0,58613636868.0
Công ty TNHH MTV Petrolimex Lào,Công ty TNHH MTV Petrolimex Lào,Công ty TNHH MTV Petrolimex Lào,Công ty TNHH MTV Petrolimex Lào,Công ty TNHH MTV Petrolimex Lào,,
Bán hàng hóa,Công ty TNHH MTV Petrolimex Lào > Bán hàng hóa,Bán hàng hóa,79.652.839.519,-,79652839519.0,
Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,,
Mua dịch vụ,Tổng Công ty Vận tải Thủy Petrolimex > Mua dịch vụ,Mua dịch vụ,1.522.624.117.423,1.614.497.455.734,1522624117423.0,1614497455734.0
Phí dôi nhật phải trả,Tổng Công ty Vận tải Thủy Petrolimex > Phí dôi nhật phải trả,Phí dôi nhật phải trả,159.158.386.499,35.740.054.681,159158386499.0,35740054681.0
Cổ tức được chia,Tổng Công ty Vận tải Thủy Petrolimex > Cổ tức được chia,Cổ tức được chia,79.508.798.964,36.060.820.929,79508798964.0,36060820929.0
Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,,
Cổ tức được chia,Tổng Công ty Hóa dầu Petrolimex - CTCP > Cổ tức được chia,Cổ tức được chia,76.667.110.800,-,76667110800.0,
Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,,
