row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2023VND,2022VND,,
Các công ty con cấp 1,Các công ty con cấp 1,Các công ty con cấp 1,Các công ty con cấp 1,Các công ty con cấp 1,,
Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,,
Bán hàng hóa,Các công ty con thuộc Khối xăng dầu trực thuộc > Bán hàng hóa,Bán hàng hóa,184.998.726.166.567,224.694.969.126.319,184998726166567.0,224694969126319.0
Chi phí hàng giữ hộ,Các công ty con thuộc Khối xăng dầu trực thuộc > Chi phí hàng giữ hộ,Chi phí hàng giữ hộ,1.077.168.497.557,1.085.961.182.365,1077168497557.0,1085961182365.0
Lợi nhuận được chia,Các công ty con thuộc Khối xăng dầu trực thuộc > Lợi nhuận được chia,Lợi nhuận được chia,-,15.717.851.698,,15717851698.0
Các công ty con cấp 1 khác,Các công ty con cấp 1 khác,Các công ty con cấp 1 khác,Các công ty con cấp 1 khác,Các công ty con cấp 1 khác,,
Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,,
Mua hàng hóa và dịch vụ,Công ty TNHH MTV Petrolimex Singapore > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,53.205.492.191.292,47.991.079.383.438,53205492191292.0,47991079383438.0
Cổ tức được chia,Công ty TNHH MTV Petrolimex Singapore > Cổ tức được chia,Cổ tức được chia,4.195.867.250,197.058.457.260,4195867250.0,197058457260.0
Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,,
Mua dịch vụ,Tổng Công ty Vận tải Thủy Petrolimex > Mua dịch vụ,Mua dịch vụ,1.614.497.455.734,1.624.813.363.931,1614497455734.0,1624813363931.0
Chi phí khác,Tổng Công ty Vận tải Thủy Petrolimex > Chi phí khác,Chi phí khác,35.740.054.681,7.503.192.602,35740054681.0,7503192602.0
Cổ tức được chia,Tổng Công ty Vận tải Thủy Petrolimex > Cổ tức được chia,Cổ tức được chia,36.060.820.929,60.000.000.000,36060820929.0,60000000000.0
Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,,
Cổ tức được chia,Tổng Công ty Hóa dầu Petrolimex - CTCP > Cổ tức được chia,Cổ tức được chia,-,172.500.999.300,,172500999300.0
Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,,
Cổ tức được chia,Tổng Công ty Gas Petrolimex - CTCP > Cổ tức được chia,Cổ tức được chia,9.481.289.700,82.171.177.400,9481289700.0,82171177400.0
Công ty TNHH Liên doanh Kho Ngoại quan Xăng dầu Vân Phong,Công ty TNHH Liên doanh Kho Ngoại quan Xăng dầu Vân Phong,Công ty TNHH Liên doanh Kho Ngoại quan Xăng dầu Vân Phong,Công ty TNHH Liên doanh Kho Ngoại quan Xăng dầu Vân Phong,Công ty TNHH Liên doanh Kho Ngoại quan Xăng dầu Vân Phong,,
Mua dịch vụ,Công ty TNHH Liên doanh Kho Ngoại quan Xăng dầu Vân Phong > Mua dịch vụ,Mua dịch vụ,165.252.523.780,223.423.902.241,165252523780.0,223423902241.0
Lãi sử dụng vốn,Công ty TNHH Liên doanh Kho Ngoại quan Xăng dầu Vân Phong > Lãi sử dụng vốn,Lãi sử dụng vốn,-,590.352.874,,590352874.0
Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,,
Cổ tức được chia,Công ty Cổ phần Nhiên liệu bay Petrolimex > Cổ tức được chia,Cổ tức được chia,123.900.000.000,35.400.000.000,123900000000.0,35400000000.0
Công ty Cổ phần Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty Cổ phần Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty Cổ phần Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty Cổ phần Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty Cổ phần Tổng Công ty Xây lắp và Thương mại Petrolimex,,
Mua hàng hóa,Công ty Cổ phần Tổng Công ty Xây lắp và Thương mại Petrolimex > Mua hàng hóa,Mua hàng hóa,-,722.925.000,,722925000.0
Công ty con cấp 2,Công ty con cấp 2,Công ty con cấp 2,Công ty con cấp 2,Công ty con cấp 2,,
Công ty Cổ phần Vận tải Xăng dầu Đường thủy Petrolimex,Công ty Cổ phần Vận tải Xăng dầu Đường thủy Petrolimex,Công ty Cổ phần Vận tải Xăng dầu Đường thủy Petrolimex,Công ty Cổ phần Vận tải Xăng dầu Đường thủy Petrolimex,Công ty Cổ phần Vận tải Xăng dầu Đường thủy Petrolimex,,
Mua dịch vụ,Công ty Cổ phần Vận tải Xăng dầu Đường thủy Petrolimex > Mua dịch vụ,Mua dịch vụ,471.094.759.960,548.984.483.151,471094759960.0,548984483151.0
Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,,
Mua dịch vụ,Công ty Cổ phần Vận tải Xăng dầu VITACO > Mua dịch vụ,Mua dịch vụ,183.679.164.841,212.348.932.012,183679164841.0,212348932012.0
Chi phí khác,Công ty Cổ phần Vận tải Xăng dầu VITACO > Chi phí khác,Chi phí khác,11.294.747.794,6.094.082.763,11294747794.0,6094082763.0
