row_label_raw,row_label_full,col_0,col_1,2018Triệu VND,2017Triệu VND,numeric__col_1,numeric__2018Triệu VND,numeric__2017Triệu VND
Những thay đổi về tài sản hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,(35.936.500),(37.325.004),,-35936500.0,-37325004.0
09,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 09,09,Tăng các khoản tiền gửi tại và cho vay các TCTD khác,(93.764),(38.008),,-93764.0,-38008.0
10,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 10,10,Tăng các khoản về kinh doanh chứng khoán,(955.971),(718.306),,-955971.0,-718306.0
11,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 11,11,Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,(1.059),(4.829),,-1059.0,-4829.0
12,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 12,12,Tăng các khoản cho vay khách hàng,(35.328.980),(37.857.152),,-35328980.0,-37857152.0
13,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 13,13,Giảm nguồn dự phòng để bù đáp tổn thất các khoản,(6.724),(14.907),,-6724.0,-14907.0
14,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 14,14,Giảm khác về tài sản hoạt động,449.998,1.308.198,,449998.0,1308198.0
Những thay đổi về công nợ hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,34.636.246,31.639.235,,34636246.0,31639235.0
15,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 15,15,Tăng/(giảm) các khoản nợ Ngân hàng Nhà nước Việt Nam,5.061.602,(3.774.694),,5061602.0,-3774694.0
16,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 16,16,(Giảm)/tăng tiền gửi và vay các tổ chức tín dụng (“TCTD” khác,(4.342.494),2.698.439,,-4342494.0,2698439.0
17,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 17,17,Tăng tiền gửi của khách hàng,28.927.180,26.903.045,,28927180.0,26903045.0
18,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 18,18,Tăng phát hành giấy tờ có giá,2.464.523,5.600.786,,2464523.0,5600786.0
19,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 19,19,"Giảm vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",(707),(183.684),,-707.0,-183684.0
21,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 21,21,Tăng khác về công nợ hoạt động,2.572.475,413.033,,2572475.0,413033.0
22,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 22,22,Chỉ từ các quỹ,(46.333),(17.690),,-46333.0,-17690.0
I,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > I,I,LU'U CHUYÊN TIÊN THUÀN TỪ HOẠT ĐỘNG KINH DOANH,5.698.628,(2.136.644),,5698628.0,-2136644.0
