row_label_raw,row_label_full,col_0,31/12/2017VND,1/1/2017VND,numeric__31/12/2017VND,numeric__1/1/2017VND
Bất động sản đầu tư nắm giữ cho thuê (*),Bất động sản đầu tư nắm giữ cho thuê (*),Bất động sản đầu tư nắm giữ cho thuê (*),134.755.884.508,95.127.962.988,134755884508.0,95127962988.0
(*) Bất động sản đầu tư nắm giữ cho thuê,(*) Bất động sản đầu tư nắm giữ cho thuê,(*) Bất động sản đầu tư nắm giữ cho thuê,,Nhà cửaVND,,
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,
Số dư đầu năm,Nguyên giá > Số dư đầu năm,Số dư đầu năm,,107.476.157.117,,107476157117.0
Tăng trong năm,Nguyên giá > Tăng trong năm,Tăng trong năm,,190.399.755.956,,190399755956.0
Thanh lý,Nguyên giá > Thanh lý,Thanh lý,,(159.014.081.487),,-159014081487.0
Số dư cuối năm,Nguyên giá > Số dư cuối năm,Số dư cuối năm,,138.861.831.586,,138861831586.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,
Số dư đầu năm,Giá trị hao mòn lũy kế > Số dư đầu năm,Số dư đầu năm,,12.348.194.129,,12348194129.0
Khấu hao trong năm,Giá trị hao mòn lũy kế > Khấu hao trong năm,Khấu hao trong năm,,3.381.492.130,,3381492130.0
Thanh lý,Giá trị hao mòn lũy kế > Thanh lý,Thanh lý,,(11.623.739.181),,-11623739181.0
Số dư cuối năm,Giá trị hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,,4.105.947.078,,4105947078.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,
Số dư đầu năm,Giá trị còn lại > Số dư đầu năm,Số dư đầu năm,,95.127.962.988,,95127962988.0
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,,134.755.884.508,,134755884508.0
