row_label_raw,row_label_full,col_0,Số lượng cổ phiếu,Cổ phiếu thường Triệu VND,numeric__Số lượng cổ phiếu,numeric__Cổ phiếu thường Triệu VND
Tại ngày 1 tháng 1 năm 2016,Tại ngày 1 tháng 1 năm 2016,Tại ngày 1 tháng 1 năm 2016,937.696.506,9.376.965,937696506.0,9376965.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,-,-,,
Tại ngày 31 tháng 12 năm 2016,Cổ phiếu mới phát hành > Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,937.696.506,9.376.965,937696506.0,9376965.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành > Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,89.627.390,896.274,89627390.0,896274.0
Tại ngày 31 tháng 12 năm 2017,Cổ phiếu mới phát hành > Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,1.027.323.896,10.273.239,1027323896.0,10273239.0
