row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,D. VỐN CHỦ SỞ HỮU,,43.198.789.516.342,40.838.524.923.677,,,43198789516342.0,40838524923677.0
410,410,410,I. Vốn chủ sở hữu,24,43.198.789.516.342,40.838.524.923.677,,24.0,43198789516342.0,40838524923677.0
411,411,411,1. Vốn cổ phần đã phát hành,,26.377.079.540.000,26.377.079.540.000,,,26377079540000.0,26377079540000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,26.377.079.540.000,26.377.079.540.000,,,26377079540000.0,26377079540000.0
412,412,412,2. Thăng dư vốn cổ phần,,13.920.405.048.300,13.920.405.048.300,,,13920405048300.0,13920405048300.0
420,420,420,3. Quỹ khác thuộc vốn chủ sở hữu,,36.000.000.000,31.000.000.000,,,36000000000.0,31000000000.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,2.865.304.928.042,510.040.335.377,,,2865304928042.0,510040335377.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,505.040.335.377,94.895.396.911,,,505040335377.0,94895396911.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,2.360.264.592.665,415.144.938.466,,,2360264592665.0,415144938466.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,112.009.569.842.749,82.922.573.348.412,,,112009569842749.0,82922573348412.0
