row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Nhận vốn góp,Nhận vốn góp,Nhận vốn góp,-,181.300.000.000,,181300000000.0
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,-,181.300.000.000,,181300000000.0
Góp vốn,Góp vốn,Góp vốn,-,1.771.644.295.436,,1771644295436.0
Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,-,1.771.644.295.436,,1771644295436.0
Nhận chuyển nhượng phần vốn góp,Nhận chuyển nhượng phần vốn góp,Nhận chuyển nhượng phần vốn góp,-,2.024.375.161.707,,2024375161707.0
Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,-,2.024.375.161.707,,2024375161707.0
Lãi trái phiếu thương mại,Lãi trái phiếu thương mại,Lãi trái phiếu thương mại,30.205.479.000,-,30205479000.0,
Công ty Cổ phần Chứng khoán VIX,Công ty Cổ phần Chứng khoán VIX,Công ty Cổ phần Chứng khoán VIX,30.205.479.000,-,30205479000.0,
Chuyển nhượng khoản đầu tư,Chuyển nhượng khoản đầu tư,Chuyển nhượng khoản đầu tư,1.240.000.000.000,-,1240000000000.0,
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,720.000.000.000,-,720000000000.0,
Công ty Cổ phần Chứng khoán VIX,Công ty Cổ phần Chứng khoán VIX,Công ty Cổ phần Chứng khoán VIX,520.000.000.000,-,520000000000.0,
