row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,numeric__Thuyết minh,numeric__Số cuối năm Triệu đồng,numeric__Số đầu năm Triệu đồng
Cho vay khách hàng,TÀI SẢN > Cho vay khách hàng,Cho vay khách hàng,10,82.010.652,68.983.999,10.0,82010652.0,68983999.0
Dự phòng rủi ro cho vay khách hàng,TÀI SẢN > Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,12,(1.026.533),(810.920),12.0,-1026533.0,-810920.0
Hoạt động mua nợ,TÀI SẢN > Hoạt động mua nợ,Hoạt động mua nợ,11,1.042.125,152.085,11.0,1042125.0,152085.0
Mua nợ,TÀI SẢN > Mua nợ,Mua nợ,,1.050.000,153.234,,1050000.0,153234.0
Dự phòng rủi ro hoạt động mua nợ,TÀI SẢN > Dự phòng rủi ro hoạt động mua nợ,Dự phòng rủi ro hoạt động mua nợ,,(7.875),(1.149),,-7875.0,-1149.0
Chứng khoán đầu tư,TÀI SẢN > Chứng khoán đầu tư,Chứng khoán đầu tư,,17.437.307,17.011.398,,17437307.0,17011398.0
Chứng khoán đầu tư sẵn sàng để bán,TÀI SẢN > Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,13.1,16.820.211,15.346.848,131.0,16820211.0,15346848.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,TÀI SẢN > Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,13.2,659.385,1.981.370,132.0,659385.0,1981370.0
Dự phòng rủi ro chứng khoán đầu tư,TÀI SẢN > Dự phòng rủi ro chứng khoán đầu tư,Dự phòng rủi ro chứng khoán đầu tư,13.5,(42.289),(316.820),135.0,-42289.0,-316820.0
"Góp vốn, đầu tư dài hạn","TÀI SẢN > Góp vốn, đầu tư dài hạn","Góp vốn, đầu tư dài hạn",,116.936,116.936,,116936.0,116936.0
Đầu tư dài hạn khác,TÀI SẢN > Đầu tư dài hạn khác,Đầu tư dài hạn khác,14.1,116.936,116.936,141.0,116936.0,116936.0
Tài sản cố định,TÀI SẢN > Tài sản cố định,Tài sản cố định,,1.074.384,913.863,,1074384.0,913863.0
Tài sản cố định hữu hình,TÀI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,15.1,583.336,551.507,151.0,583336.0,551507.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,1.243.279,1.161.903,,1243279.0,1161903.0
Khấu hao tài sản cố định,TÀI SẢN > Khấu hao tài sản cố định,Khấu hao tài sản cố định,,(659.943),(610.396),,-659943.0,-610396.0
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,15.2,491.048,362.356,152.0,491048.0,362356.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,800.899,639.707,,800899.0,639707.0
Hao mòn tài sản cố định,TÀI SẢN > Hao mòn tài sản cố định,Hao mòn tài sản cố định,,(309.851),(277.351),,-309851.0,-277351.0
Bất động sản đầu tư,TÀI SẢN > Bất động sản đầu tư,Bất động sản đầu tư,16,67.488,68.734,16.0,67488.0,68734.0
Nguyên giá bất động sản đầu tư,TÀI SẢN > Nguyên giá bất động sản đầu tư,Nguyên giá bất động sản đầu tư,,74.030,74.030,,74030.0,74030.0
Hao mòn bất động sản đầu tư,TÀI SẢN > Hao mòn bất động sản đầu tư,Hao mòn bất động sản đầu tư,,(6.542),(5.296),,-6542.0,-5296.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,,5.168.338,3.221.022,,5168338.0,3221022.0
Các khoản phải thu,TÀI SẢN > Các khoản phải thu,Các khoản phải thu,17.1,3.061.716,1.391.501,171.0,3061716.0,1391501.0
"Các khoản lãi, phí phải thu","TÀI SẢN > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",17.2,1.050.130,768.978,172.0,1050130.0,768978.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,17.3,1.267.700,1.283.151,173.0,1267700.0,1283151.0
Dự phòng rủi ro cho các tài sản Có nội bảng khác,TÀI SẢN > Dự phòng rủi ro cho các tài sản Có nội bảng khác,Dự phòng rủi ro cho các tài sản Có nội bảng khác,17.4,(211.208),(222.608),174.0,-211208.0,-222608.0
TỔNG TÀI SẢN,TÀI SẢN > TỔNG TÀI SẢN,TỔNG TÀI SẢN,,130.146.645,120.936.804,,130146645.0,120936804.0
